Datetime,AEP_MW,hour,day_of_week,month,is_weekend,lag_1,lag_24,rolling_6,rolling_24
2024-02-01 12:00:00,17.79,0.07223151185146152,-0.04402254531628115,-1.5811388300841895,-0.6123724356957945,-0.40137499873930116,-0.024021525917753302,0.7691850793007919,0.5004700924311308
2024-02-01 13:00:00,17.57,0.21669453555438456,-0.04402254531628115,-1.5811388300841895,-0.6123724356957945,0.8127714339727371,-1.4822694522190085,0.950264806543518,1.0035731204355096
2024-02-01 14:00:00,15.7,0.36115755925730764,-0.04402254531628115,-1.5811388300841895,-0.6123724356957945,0.7444562894211649,1.0581032566017832,0.6330542205225727,0.7982678457763424
2024-02-01 15:00:00,17.02,0.5056205829602307,-0.04402254531628115,-1.5811388300841895,-0.6123724356957945,0.16377756073279826,-0.5018828971158389,0.6189274332908712,1.040009551433041
2024-02-01 16:00:00,8.39,0.6500836066631537,-0.04402254531628115,-1.5811388300841895,-0.6123724356957945,0.5736684280422334,-0.2583277466342341,-0.10410722229533399,0.6216912955575346
2024-02-01 17:00:00,18.53,0.7945466303660768,-0.04402254531628115,-1.5811388300841895,-0.6123724356957945,-2.1061483786853605,-0.22749798075048613,0.49307060159025223,0.9068764381728307
2024-02-01 18:00:00,14.19,0.9390096540689998,-0.04402254531628115,-1.5811388300841895,-0.6123724356957945,1.0425587383734816,1.2153350626088957,0.030739383098184907,0.5600296431001696
2024-02-01 19:00:00,17.58,1.0834726777719228,-0.04402254531628115,-1.5811388300841895,-0.6123724356957945,-0.30511274959844936,-1.0475697532581691,0.03202363648288392,0.965034587649658
2024-02-01 20:00:00,15.88,1.227935701474846,-0.04402254531628115,-1.5811388300841895,-0.6123724356957945,0.7475615232644176,1.3633179388508838,0.05514019740748681,0.7029725647058721
2024-02-01 21:00:00,15.32,1.372398725177769,-0.04402254531628115,-1.5811388300841895,-0.6123724356957945,0.21967176991135806,0.5802418854036969,-0.16318287799154366,0.5796492597911512
2024-02-01 22:00:00,19.2,1.516861748880692,-0.04402254531628115,-1.5811388300841895,-0.6123724356957945,0.04577867468917333,-0.9026698536045563,1.2250950308693573,1.0652347728928715
2024-02-01 23:00:00,19.88,1.661324772583615,-0.04402254531628115,-1.5811388300841895,-0.6123724356957945,1.2506094058714519,-0.2429128636923601,1.3984692378038839,1.448517998963064
2024-03-01 00:00:00,17.63,-1.661324772583615,0.440225453162812,-1.2649110640673518,-0.6123724356957945,1.461765307212676,0.18562088209173,1.8402524021407491,1.576746208050528
2024-03-01 01:00:00,19.57,-1.516861748880692,0.440225453162812,-1.2649110640673518,-0.6123724356957945,0.7630876924806843,0.3521016178639661,2.095818825696084,1.8030725005928854
2024-03-01 02:00:00,10.56,-1.372398725177769,0.440225453162812,-1.2649110640673518,-0.6123724356957945,1.3655030580718241,1.1197627883692778,1.4125960250355867,1.2235931076129123
2024-03-01 03:00:00,13.62,-1.227935701474846,0.440225453162812,-1.2649110640673518,-0.6123724356957945,-1.4323126346993955,0.3582675710407155,1.1942729496365536,1.031601144279763
2024-03-01 04:00:00,18.21,-1.0834726777719228,0.440225453162812,-1.2649110640673518,-0.6123724356957945,-0.4821110786638873,-0.3662319272273501,1.0671318645512355,1.3258953946444398
2024-03-01 05:00:00,22.76,-0.9390096540689998,0.440225453162812,-1.2649110640673518,-0.6123724356957945,0.9431912553893761,-0.5111318268809635,1.43699683934489,1.9719413442545242
2024-03-01 06:00:00,15.52,-0.7945466303660768,0.440225453162812,-1.2649110640673518,-0.6123724356957945,2.356072654069626,-0.1781703553364907,1.1660193751731505,2.0350043979041006
2024-03-01 07:00:00,17.58,-0.6500836066631537,0.440225453162812,-1.2649110640673518,-0.6123724356957945,0.10788335155423903,0.29660803927322077,0.9104529516178128,2.134503882551205
2024-03-01 08:00:00,12.8,-0.5056205829602307,0.440225453162812,-1.2649110640673518,-0.6123724356957945,0.7475615232644176,0.9162863335365455,1.1981257097906561,1.758227662442076
2024-03-01 09:00:00,19.27,-0.36115755925730764,0.440225453162812,-1.2649110640673518,-0.6123724356957945,-0.7367402538106571,0.5956567683455709,1.923728872146262,1.908177590008842
2024-03-01 10:00:00,20.84,-0.21669453555438456,0.440225453162812,-1.2649110640673518,-0.6123724356957945,1.272346042774225,-0.36314895063897545,2.261487512322411,2.386055396553393
2024-03-01 11:00:00,13.76,-0.07223151185146152,0.440225453162812,-1.2649110640673518,-0.6123724356957945,1.7598677561649927,-0.40631062287622155,1.1056594660922419,2.377646989400118
2024-03-01 12:00:00,11.94,0.07223151185146152,0.440225453162812,-1.2649110640673518,-0.6123724356957945,-0.43863780485834103,0.7991332231783043,0.6458967543695738,1.9677371406778836
2024-03-01 13:00:00,17.47,0.21669453555438456,0.440225453162812,-1.2649110640673518,-0.6123724356957945,-1.0037903643304409,0.7313077382340603,0.6317699671378709,1.9607301347168202
2024-03-01 14:00:00,12.53,0.36115755925730764,0.440225453162812,-1.2649110640673518,-0.6123724356957945,0.7134039509886315,0.15479111620798208,0.5970951257509659,1.7386080457511035
2024-03-01 15:00:00,16.25,0.5056205829602307,0.440225453162812,-1.2649110640673518,-0.6123724356957945,-0.8205815675784965,0.5617440258734488,0.2092506035715088,1.6846540998509136
2024-03-01 16:00:00,11.39,0.6500836066631537,0.440225453162812,-1.2649110640673518,-0.6123724356957945,0.3345654221117298,-2.098864769893958,-1.0043688449701667,1.894864278682821
2024-03-01 17:00:00,9.65,0.7945466303660768,0.440225453162812,-1.2649110640673518,-0.6123724356957945,-1.174578225709372,1.0272734907180363,-1.5321969860819444,1.2726421493403588
2024-03-01 18:00:00,12.48,0.9390096540689998,0.440225453162812,-1.2649110640673518,-0.6123724356957945,-1.7148889144354456,-0.31073834863660477,-1.4628473033081344,1.1528223474061696
2024-03-01 19:00:00,11.83,1.0834726777719228,0.440225453162812,-1.2649110640673518,-0.6123724356957945,-0.8361077367947627,0.7343907148224343,-2.1871662122790414,0.7499195046450015
2024-03-01 20:00:00,11.03,1.227935701474846,0.440225453162812,-1.2649110640673518,-0.6123724356957945,-1.037947936606227,0.210284694798728,-2.379804219984069,0.4100797155334097
2024-03-01 21:00:00,14.31,1.372398725177769,0.440225453162812,-1.2649110640673518,-0.6123724356957945,-1.286366644066491,0.03763800584974198,-2.628949376615905,0.3393089553266642
2024-03-01 22:00:00,8.95,1.516861748880692,0.440225453162812,-1.2649110640673518,-0.6123724356957945,-0.2678499434794095,1.2338329221391438,-2.9423072024827506,-0.37890915568237393
2024-03-01 23:00:00,13.69,1.661324772583615,0.440225453162812,-1.2649110640673518,-0.6123724356957945,-1.9322552834631765,1.4434753301486265,-2.4234688350638742,-0.8126428246722216
2024-04-01 00:00:00,17.84,-1.661324772583615,-1.4967665407535604,-0.9486832980505138,-0.6123724356957945,-0.4603744417611142,0.7498055977643083,-1.735109020864573,-0.7979281121539861
2024-04-01 01:00:00,14.3,-1.516861748880692,-1.4967665407535604,-0.9486832980505138,-0.6123724356957945,0.8282976031890038,1.3479030559090097,-1.4178984348436277,-1.167197326302049
2024-04-01 02:00:00,14.14,-1.372398725177769,-1.4967665407535604,-0.9486832980505138,-0.6123724356957945,-0.2709551773226627,-1.4298588502166378,-1.0184956322018683,-0.9163465128959638
2024-04-01 03:00:00,19.46,-1.227935701474846,-1.4967665407535604,-0.9486832980505138,-0.6123724356957945,-0.3206389188147155,-0.48646801417396546,-0.35710513908127356,-0.507137364769841
2024-04-01 04:00:00,15.25,-1.0834726777719228,-1.4967665407535604,-0.9486832980505138,-0.6123724356957945,1.331345485796038,0.9286182398900442,0.4519744932798467,-0.7145447412173254
2024-04-01 05:00:00,17.38,-0.9390096540689998,-1.4967665407535604,-0.9486832980505138,-0.6123724356957945,0.024042037786400166,2.331372587600555,0.9258639922342148,-1.0915216619225572
2024-04-01 06:00:00,8.62,-0.7945466303660768,-1.4967665407535604,-0.9486832980505138,-0.6123724356957945,0.6854568463993519,0.09929753761723671,-0.2582176284593587,-1.5750050732359602
2024-04-01 07:00:00,12.2,-0.6500836066631537,-1.4967665407535604,-0.9486832980505138,-0.6123724356957945,-2.0347280002905355,0.7343907148224343,-0.5279108392463979,-1.9519819939411922
2024-04-01 08:00:00,17.19,-0.5056205829602307,-1.4967665407535604,-0.9486832980505138,-0.6123724356957945,-0.9230542844058554,-0.7392720944206943,-0.13621355691284098,-1.6443744322504912
2024-04-01 09:00:00,12.96,-0.36115755925730764,-1.4967665407535604,-0.9486832980505138,-0.6123724356957945,0.62645740337754,1.2554137582577671,-0.9709782569679635,-2.086516508393614
2024-04-01 10:00:00,19.34,-0.21669453555438456,-1.4967665407535604,-0.9486832980505138,-0.6123724356957945,-0.6870565123186043,1.7394410826326026,-0.4457186226255853,-2.1916215978095734
2024-04-01 11:00:00,11.51,-0.07223151185146152,-1.4967665407535604,-0.9486832980505138,-0.6123724356957945,1.2940826796769982,-0.4433063419367188,-1.1995753594445944,-2.3492792319335085
2024-04-01 12:00:00,21.55,0.07223151185146152,-1.4967665407535604,-0.9486832980505138,-0.6123724356957945,-1.1373154195903326,-1.004408081020923,0.4609642669727466,-1.6759059590752794
2024-04-01 13:00:00,11.94,0.21669453555438456,-1.4967665407535604,-0.9486832980505138,-0.6123724356957945,1.9803393590359768,0.7004779723503123,0.427573678970542,-2.0633933887221034
2024-04-01 14:00:00,19.06,0.36115755925730764,-1.4967665407535604,-0.9486832980505138,-0.6123724356957945,-1.0037903643304409,-0.822512462306813,0.6677290619094763,-1.6058358994646398
2024-04-01 15:00:00,15.56,0.5056205829602307,-1.4967665407535604,-0.9486832980505138,-0.6123724356957945,1.2071361320659055,0.32435482856859343,1.001634941931528,-1.6541842405959806
2024-04-01 16:00:00,15.11,0.6500836066631537,-1.4967665407535604,-0.9486832980505138,-0.6123724356957945,0.1203042869272525,-1.1739717933815337,0.4583957602033472,-1.3935236188444062
2024-04-01 17:00:00,16.62,0.7945466303660768,-1.4967665407535604,-0.9486832980505138,-0.6123724356957945,-0.019431236019146154,-1.71040971975874,1.114649239785143,-0.90513530335826
2024-04-01 18:00:00,16.88,0.9390096540689998,-1.4967665407535604,-0.9486832980505138,-0.6123724356957945,0.449459074312102,-0.8379273452486863,0.5149029091301548,-0.5968270410714533
2024-04-01 19:00:00,13.3,1.0834726777719228,-1.4967665407535604,-0.9486832980505138,-0.6123724356957945,0.5301951542366871,-1.038320823493045,0.6895613694493816,-0.4938240534438199
2024-04-01 20:00:00,14.38,1.227935701474846,-1.4967665407535604,-0.9486832980505138,-0.6123724356957945,-0.5814785616479924,-1.284958950563025,0.08853078540969143,-0.2590893537481848
2024-04-01 21:00:00,12.62,1.372398725177769,-1.4967665407535604,-0.9486832980505138,-0.6123724356957945,-0.24611330657663635,-0.27374262957610745,-0.2890397096921626,-0.3775077544901625
2024-04-01 22:00:00,18.62,1.516861748880692,-1.4967665407535604,-0.9486832980505138,-0.6123724356957945,-0.7926344629892169,-1.9262180809449727,0.161733228337604,0.3000697219447069
2024-04-01 23:00:00,16.25,1.661324772583615,-1.4967665407535604,-0.9486832980505138,-0.6123724356957945,1.0705058429627612,-0.46488717805534213,0.11421585310369785,0.4794490745479378
2024-05-01 00:00:00,20.13,-1.661324772583615,-0.5282705437953743,-0.6324555320336759,-0.6123724356957945,0.3345654221117298,0.8145481061201783,0.531598203131257,0.6399095110563017
2024-05-01 01:00:00,14.72,-1.516861748880692,-0.5282705437953743,-0.6324555320336759,-0.6123724356957945,1.5393961532940084,-0.27682560616448215,0.7139621837586848,0.6693389360927696
2024-05-01 02:00:00,14.59,-1.372398725177769,-0.5282705437953743,-0.6324555320336759,-0.6123724356957945,-0.1405353559060243,-0.32615323157847814,0.7409315048373889,0.7008704629175518
2024-05-01 03:00:00,20.76,-1.227935701474846,-0.5282705437953743,-0.6324555320336759,-0.6123724356957945,-0.1809033958683174,1.3139903134368878,1.786313759983341,0.7919615404113818
2024-05-01 04:00:00,16.16,-1.0834726777719228,-0.5282705437953743,-0.6324555320336759,-0.6123724356957945,1.7350258854189669,0.016057169731118662,1.4703874273470947,0.8557252946570639
2024-05-01 05:00:00,12.1,-0.9390096540689998,-0.5282705437953743,-0.6324555320336759,-0.6123724356957945,0.30661831752245017,0.6727311830549396,0.9374222726965169,0.48575537991289836
2024-05-01 06:00:00,13.68,-0.7945466303660768,-0.5282705437953743,-0.6324555320336759,-0.6123724356957945,-0.9541066228383882,-2.027956308361339,0.1090788395648963,0.8403098815427257
2024-05-01 07:00:00,10.93,-0.6500836066631537,-0.5282705437953743,-0.6324555320336759,-0.6123724356957945,-0.4634796756043674,-0.9242506897231796,-0.37765319323647567,0.751320905837213
2024-05-01 08:00:00,10.56,-0.5056205829602307,-0.5282705437953743,-0.6324555320336759,-0.6123724356957945,-1.317418982499024,0.6141546278758201,-0.8952073072706516,0.2867564106186859
2024-05-01 09:00:00,16.23,-0.36115755925730764,-0.5282705437953743,-0.6324555320336759,-0.6123724356957945,-1.4323126346993955,-0.6899444690066983,-1.4769740905398372,0.5158855055454721
2024-05-01 10:00:00,15.83,-0.21669453555438456,-0.5282705437953743,-0.6324555320336759,-0.6123724356957945,0.32835495442522333,1.2769945943763905,-1.5193544522349431,0.26993959631213016
2024-05-01 11:00:00,18.59,-0.07223151185146152,-0.5282705437953743,-0.6324555320336759,-0.6123724356957945,0.20414560069509136,-1.136976074321037,-0.685874005564521,0.7660356183554484
2024-05-01 12:00:00,15.2,0.07223151185146152,-0.5282705437953743,-0.6324555320336759,-0.6123724356957945,1.061190141433001,1.95833242040721,-0.4906674910900921,0.32109073982789704
2024-05-01 13:00:00,12.27,0.21669453555438456,-0.5282705437953743,-0.6324555320336759,-0.6123724356957945,0.008515868570133464,-1.004408081020923,-0.3185775375402674,0.34421385949940736
2024-05-01 14:00:00,14.46,0.36115755925730764,-0.5282705437953743,-0.6324555320336759,-0.6123724356957945,-0.9013176475030822,1.1906712499018972,0.18228128249280748,0.02189158529047701
2024-05-01 15:00:00,9.93,0.5056205829602307,-0.5282705437953743,-0.6324555320336759,-0.6123724356957945,-0.22127143583060996,0.11162944397073599,-0.6267983498683114,-0.3726028503174193
2024-05-01 16:00:00,19.37,0.6500836066631537,-0.5282705437953743,-0.6324555320336759,-0.6123724356957945,-1.6279423668243533,-0.027104502506127982,-0.172172651684445,-0.07410439637610204
2024-05-01 17:00:00,15.2,0.7945466303660768,-0.5282705437953743,-0.6324555320336759,-0.6123724356957945,1.3033983812067584,0.4384249623384594,-0.6075345490978082,-0.17360388102320382
2024-05-01 18:00:00,10.84,0.9390096540689998,-0.5282705437953743,-0.6324555320336759,-0.6123724356957945,0.008515868570133464,0.5185823536362022,-1.1674690248270914,-0.5968270410714593
2024-05-01 19:00:00,15.32,1.0834726777719228,-0.5282705437953743,-0.6324555320336759,-0.6123724356957945,-1.3453660870883035,-0.5851232650019569,-0.7757717424935332,-0.45528552065796835
2024-05-01 20:00:00,14.61,1.227935701474846,-0.5282705437953743,-0.6324555320336759,-0.6123724356957945,0.04577867468917333,-0.25216179345748413,-0.7565079417230315,-0.43916940694751844
2024-05-01 21:00:00,11.69,1.372398725177769,-0.5282705437953743,-0.6324555320336759,-0.6123724356957945,-0.17469292818181095,-0.7947656730114402,-0.5304793460157973,-0.504334562385412
2024-05-01 22:00:00,18.24,1.516861748880692,-0.5282705437953743,-0.6324555320336759,-0.6123724356957945,-1.0814212104117733,1.055020280013409,-0.6755999784869207,-0.530961185037454
2024-05-01 23:00:00,21.04,1.661324772583615,-0.5282705437953743,-0.6324555320336759,-0.6123724356957945,0.9525069569191352,0.32435482856859343,0.07440399817798854,-0.19532559950250267
2024-06-01 00:00:00,21.34,-1.661324772583615,0.9244734516419051,-0.31622776601683794,1.632993161855452,1.8219724330300584,1.5205497448579952,1.4228700521131872,-0.11054082737362743
2024-06-01 01:00:00,13.3,-1.516861748880692,0.9244734516419051,-0.31622776601683794,1.632993161855452,1.9151294483276573,-0.14734058945274278,1.1634508684037497,-0.21004031202073517
2024-06-01 02:00:00,15.21,-1.372398725177769,0.9244734516419051,-0.31622776601683794,1.632993161855452,-0.5814785616479924,-0.18741928510161474,1.2405060714857592,-0.16659687506214044
2024-06-01 03:00:00,13.44,-1.227935701474846,0.9244734516419051,-0.31622776601683794,1.632993161855452,0.011621102413387246,1.7147772699256052,1.4652504138082931,-0.6795097114120084
2024-06-01 04:00:00,18.77,-1.0834726777719228,0.9244734516419051,-0.31622776601683794,1.632993161855452,-0.5380052878424466,0.29660803927322077,1.533315843197404,-0.4966268558282459
2024-06-01 05:00:00,13.9,-0.9390096540689998,0.9244734516419051,-0.31622776601683794,1.632993161855452,1.1170843506115602,-0.955080455606927,0.6163589265214704,-0.3705007485290961
2024-06-01 06:00:00,18.94,-0.7945466303660768,0.9244734516419051,-0.31622776601683794,1.632993161855452,-0.3951645310527947,-0.46797015464371683,0.308138114193425,-0.0019322349771420636
2024-06-01 07:00:00,17.35,-0.6500836066631537,0.9244734516419051,-0.31622776601683794,1.632993161855452,1.1698733259468668,-1.3157887164467725,0.8282607349970016,0.44791754772315256
2024-06-01 08:00:00,12.15,-0.5056205829602307,0.9244734516419051,-0.31622776601683794,1.632993161855452,0.6761411448695928,-1.4298588502166378,0.4352791992787443,0.5593289425040698
2024-06-01 09:00:00,12.04,-0.36115755925730764,0.9244734516419051,-0.31622776601683794,1.632993161855452,-0.9385804536221215,0.3181888753918441,0.2554837254207173,0.26573539273549573
2024-06-01 10:00:00,16.86,-0.21669453555438456,0.9244734516419051,-0.31622776601683794,1.632993161855452,-0.9727380258979081,0.19486981185685404,0.010191328942980056,0.3379075541344527
2024-06-01 11:00:00,17.05,-0.07223151185146152,0.9244734516419051,-0.31622776601683794,1.632993161855452,0.5239846865501806,1.0457713502482844,0.41473114512354087,0.22999966233406713
2024-06-01 12:00:00,13.19,0.07223151185146152,0.9244734516419051,-0.31622776601683794,1.632993161855452,0.5829841295719936,0.0006422867892447026,-0.32371455107906894,0.08915884251668783
2024-06-01 13:00:00,19.03,0.21669453555438456,0.9244734516419051,-0.31622776601683794,1.632993161855452,-0.6156361339237789,-0.9026698536045563,-0.10795998244943653,0.5628324454846015
2024-06-01 14:00:00,17.3,0.36115755925730764,0.9244734516419051,-0.31622776601683794,1.632993161855452,1.1978204305361464,-0.22749798075048613,0.5534305106711609,0.761831414778808
2024-06-01 15:00:00,14.11,0.5056205829602307,0.9244734516419051,-0.31622776601683794,1.632993161855452,0.660614975653326,-1.6240863752842472,0.8192709613041003,1.0547242639512735
2024-06-01 16:00:00,19.29,0.6500836066631537,0.9244734516419051,-0.31622776601683794,1.632993161855452,-0.32995462034447576,1.286243524141515,1.131344533786244,1.0491186591824275
2024-06-01 17:00:00,19.58,0.7945466303660768,0.9244734516419051,-0.31622776601683794,1.632993161855452,1.2785565104607315,0.0006422867892447026,1.4562606401153917,1.3560255202770166
2024-06-01 18:00:00,20.74,0.9390096540689998,0.9244734516419051,-0.31622776601683794,1.632993161855452,1.3686082919150768,-1.3435355057421452,2.425871945564036,2.049719110422333
2024-06-01 19:00:00,10.62,1.0834726777719228,0.9244734516419051,-0.31622776601683794,1.632993161855452,1.7288154177324593,0.03763800584974198,1.3458148490311774,1.7203898302523362
2024-06-01 20:00:00,19.51,1.227935701474846,0.9244734516419051,-0.31622776601683794,1.632993161855452,-1.4136812316398761,-0.18125333192486537,1.6296348470499182,2.06373312234446
2024-06-01 21:00:00,14.02,1.372398725177769,0.9244734516419051,-0.31622776601683794,1.632993161855452,1.3468716550123048,-1.0814824957302918,1.618076566587616,2.2269963612372465
2024-06-01 22:00:00,13.36,1.516861748880692,0.9244734516419051,-0.31622776601683794,1.632993161855452,-0.3579017249337554,0.9378671696551677,0.8565143094604047,1.8850544703373346
2024-06-01 23:00:00,14.09,1.661324772583615,0.9244734516419051,-0.31622776601683794,1.632993161855452,-0.562847158588473,1.8011006144000974,0.15145920126000226,1.3980675560434028
2024-07-01 00:00:00,14.46,-1.661324772583615,-1.4967665407535604,0.0,-0.6123724356957945,-0.3361650880309822,1.89358991205134,-0.6550519243317158,0.9159855459222144
2024-07-01 01:00:00,11.08,-1.516861748880692,-1.4967665407535604,0.0,-0.6123724356957945,-0.22127143583060996,-0.5851232650019569,-0.5959762686355061,0.7604300135865966
2024-07-01 02:00:00,8.8,-1.372398725177769,-1.4967665407535604,0.0,-0.6123724356957945,-1.2708404748502242,0.003725263377619932,-1.9714116436494087,0.3112809314824107
2024-07-01 03:00:00,20.18,-1.227935701474846,-1.4967665407535604,0.0,-0.6123724356957945,-1.9788337911119755,-0.5419615927647108,-1.1803115586740927,0.7835531332581099
2024-07-01 04:00:00,9.81,-1.0834726777719228,-1.4967665407535604,0.0,-0.6123724356957945,1.554922322510275,1.1012649288390297,-1.6362215102426594,0.15572539914679592
2024-07-01 05:00:00,14.46,-0.9390096540689998,-1.4967665407535604,0.0,-0.6123724356957945,-1.6652051729433928,-0.40014466969947216,-1.5887041350087518,0.19496463252875024
2024-07-01 06:00:00,14.42,-0.7945466303660768,-1.4967665407535604,0.0,-0.6123724356957945,-0.22127143583060996,1.153675530841401,-1.593841148547552,-0.12175203691133121
2024-07-01 07:00:00,10.41,-0.6500836066631537,-1.4967665407535604,0.0,-0.6123724356957945,-0.23369237120362343,0.6634822532898161,-1.6798861253224657,-0.6080382506091632
2024-07-01 08:00:00,10.25,-0.5056205829602307,-1.4967665407535604,0.0,-0.6123724356957945,-1.478891142348195,-0.939665572665053,-1.4936693845409381,-0.7411713638693733
2024-07-01 09:00:00,15.49,-0.36115755925730764,-1.4967665407535604,0.0,-0.6123724356957945,-1.5285748838402478,-0.9735783151371756,-2.0959842219653257,-0.4994296582126718
2024-07-01 10:00:00,17.98,-0.21669453555438456,-1.4967665407535604,0.0,-0.6123724356957945,0.09856765002447934,0.5124164004594529,-1.0467492066652742,-0.4209511914487542
2024-07-01 11:00:00,13.35,-0.07223151185146152,-1.4967665407535604,0.0,-0.6123724356957945,0.8717708769945501,0.5709929556385734,-1.1893013323669939,-0.6802104120081142
2024-07-01 12:00:00,10.64,0.07223151185146152,-1.4967665407535604,0.0,-0.6123724356957945,-0.5659523924317262,-0.6190360074740795,-1.6747491117836641,-0.8588890640152393
2024-07-01 13:00:00,18.66,0.21669453555438456,-1.4967665407535604,0.0,-0.6123724356957945,-1.4074707639533692,1.1814223201367737,-0.6152400694060093,-0.8848149860711816
2024-07-01 14:00:00,13.14,0.36115755925730764,-1.4967665407535604,0.0,-0.6123724356957945,1.082926778335774,0.6480673703479422,-0.2440908412276558,-1.1763064340514264
2024-07-01 15:00:00,13.54,0.5056205829602307,-1.4967665407535604,0.0,-0.6123724356957945,-0.6311623031400451,-0.33540216134360273,-0.4945202512441919,-1.2162463680294955
2024-07-01 16:00:00,19.67,0.6500836066631537,-1.4967665407535604,0.0,-0.6123724356957945,-0.5069529494099138,1.2615797114345164,-0.27748142922986047,-1.1896197453774535
2024-07-01 17:00:00,16.73,0.7945466303660768,-1.4967665407535604,0.0,-0.6123724356957945,1.3965553965043576,1.350986032497384,0.15659621479880245,-1.3893194152677688
2024-07-01 18:00:00,14.61,0.9390096540689998,-1.4967665407535604,0.0,-0.6123724356957945,0.4836166465878881,1.7086113167488546,0.6664448085247773,-1.818848880680982
2024-07-01 19:00:00,11.87,1.0834726777719228,-1.4967665407535604,0.0,-0.6123724356957945,-0.17469292818181095,-1.4113609906863898,-0.20556323968664963,-1.7312613061676838
2024-07-01 20:00:00,14.19,1.227935701474846,-1.4967665407535604,0.0,-0.6123724356957945,-1.025527001233214,1.3294051963787616,-0.07071663429313073,-2.104034023296275
2024-07-01 21:00:00,16.69,1.372398725177769,-1.4967665407535604,0.0,-0.6123724356957945,-0.30511274959844936,-0.36314895063897545,0.3338231818874273,-1.9169469641358723
2024-07-01 22:00:00,15.35,1.516861748880692,-1.4967665407535604,0.0,-0.6123724356957945,0.4711957112148752,-0.5666254054717088,-0.22097428030305155,-1.7775075455107014
2024-07-01 23:00:00,20.28,1.661324772583615,-1.4967665407535604,0.0,-0.6123724356957945,0.05509437621893302,-0.34156811452035213,0.2349356712655152,-1.3437738765208598
2024-08-01 00:00:00,15.75,-1.661324772583615,-0.04402254531628115,0.31622776601683794,-0.6123724356957945,1.5859746609428085,-0.22749798075048613,0.38134055712133486,-1.2533834996231297
2024-08-01 01:00:00,14.42,-1.516861748880692,-0.04402254531628115,0.31622776601683794,-0.6123724356957945,0.17930372994906496,-1.2695440676211511,0.7088251702198833,-1.0193495005236033
2024-08-01 02:00:00,12.36,-1.372398725177769,-0.04402254531628115,0.31622776601683794,-0.6123724356957945,-0.23369237120362343,-1.9724627297705934,0.4738068008197478,-0.7699000883097326
2024-08-01 03:00:00,12.37,-1.227935701474846,-0.04402254531628115,0.31622776601683794,-0.6123724356957945,-0.8733705429138026,1.535964627799869,-0.08099066137073248,-1.3171472538688118
2024-08-01 04:00:00,14.39,-1.0834726777719228,-0.04402254531628115,0.31622776601683794,-0.6123724356957945,-0.8702653090705493,-1.661082094344744,-0.20427898630195063,-0.9962263808520929
2024-08-01 05:00:00,12.37,-0.9390096540689998,-0.04402254531628115,0.31622776601683794,-0.6123724356957945,-0.24300807273338312,-0.22749798075048613,-1.2201234135997991,-1.1426728054383242
2024-08-01 06:00:00,13.12,-0.7945466303660768,-0.04402254531628115,0.31622776601683794,-0.6123724356957945,-0.8702653090705493,-0.23982988710398542,-1.5578820537759495,-1.233763882932154
